game_name,publisher,developer,platform_id,rating,year,genre,game_id
Nobunaga no Yabou: Tendou with Power-Up Kit,Tecmo Koei,,6,,2011.0,Strategy,12216
The Final Round,Konami Digital Entertainment,,13,,1996.0,Sports,12217
MAPLUS: Portable Navi,Edia,,17,,2006.0,Misc,12218
Rayman Arena,Unknown,Ubisoft,14,E,,Racing,12219
Order Up!!,Funbox Media,,6,,2011.0,Action,12220
Reader Rabbit 1st Grade,Graffiti,Graffiti Entertainment,1,E,2010.0,Misc,12221
The King of Fighters 02/03,SNK,SNK Playmore,7,T,2005.0,Fighting,12222
Port Royale 3,Kalypso Media,Kalypso,5,T,,Simulation,12223
Army Men: Green Rogue,3DO,,13,,2001.0,Action,12224
Centipede / Breakout / Warlords,Zoo Digital Publishing,Epicenter Interactive,9,E,2005.0,Misc,12225
Lucian Bee's: Justice Yellow / Evil Violet,5pb,,7,,2010.0,Adventure,12226
Sly 2: Band of Thieves,Sony Computer Entertainment,Sanzaru Games,6,E,2010.0,Platform,12227
Armored Core: Nine Breaker,505 Games,From Software,7,T,2004.0,Simulation,12228
Doraemon: Nobita no Shin Makai Daibouken DS,Sega,,4,,2007.0,Role-Playing,12229
Terraria,505 Games,Engine Software,10,T,2014.0,Action,12230
Cabela's Big Game Hunter 2005 Adventures,Activision,MagicWand,20,T,2004.0,Sports,12231
Worms 3D,Sega,Team 17,20,T,2003.0,Strategy,12232
BlazBlue: Chrono Phantasma Extend,PQube,Arc System Works,18,T,2015.0,Action,12233
TRON: Evolution,Disney Interactive Studios,Propaganda Games,15,T,2010.0,Action,12234
Pac-Man and the Ghostly Adventures 2,Namco Bandai Games,Vicious Cycle,19,E10+,2014.0,Adventure,12235
Dark Souls,Namco Bandai Games,,15,,2012.0,Role-Playing,12236
National Geographic Challenge!,Unknown,,5,,,Misc,12237
Gambler Densetsu Tetsuya,Athena,,7,,2001.0,Adventure,12238
The Guided Fate Paradox,Nippon Ichi Software,Nippon Ichi Software,6,T,2013.0,Role-Playing,12239
Mayhem 3D,Evolved Games,Zoo Games,5,E10+,2011.0,Racing,12240
Bleach: Hanatareshi Yabou,Sony Computer Entertainment,,7,,2006.0,Role-Playing,12241
Karaoke Revolution Party,Konami Digital Entertainment,Harmonix Music Systems,14,E10+,2005.0,Misc,12242
Alex Rider: Stormbreaker,THQ,Altron,4,T,,Action,12243
Yoake Yori Ruriiro na: Brighter than Dawning Blue,Aria,,7,,2006.0,Adventure,12244
Carol Vorderman's Sudoku,Xplosiv,Empire Interactive,17,E,2006.0,Puzzle,12245
Pandemonium 2,BMG Interactive Entertainment,,13,,1997.0,Platform,12246
Gundam Try Age SP,Namco Bandai Games,,11,,2014.0,Strategy,12247
WipEout HD Fury,Sony Computer Entertainment,Studio Liverpool,6,E10+,2009.0,Racing,12248
Fallout: Brotherhood of Steel,Avalon Interactive,Interplay,7,M,2004.0,Role-Playing,12249
Dreamer Series: Pop Star,Tivola,Dreamcatcher,4,E,2009.0,Misc,12250
Penguins of Madagascar,Namco Bandai Games,Little Orbit,11,E,2014.0,Action,12251
12-Sai. Honto no Kimochi,Happinet,,11,,2014.0,Adventure,12252
Parlor! Mini 2,Nippon Telenet,,8,,1996.0,Misc,12253
"Flower, Sun, and Rain",Rising Star Games,h.a.n.d. Inc.,4,T,2008.0,Adventure,12254
Gunstar Super Heroes,Sega,Treasure,9,E10+,2005.0,Shooter,12255
C: The Contra Adventure,Konami Digital Entertainment,,13,,1998.0,Shooter,12256
Interactive Storybook DS Series 1,Tommo,Starfish SD,4,E,2007.0,Misc,12257
Frogger Advance: The Great Quest,Konami Digital Entertainment,KCEA,9,E,2002.0,Action,12258
Cities XL 2012,Focus Home Interactive,Monte Cristo Multimedia,15,E,2011.0,Strategy,12259
Worms Forts: Under Siege,Sega,Team 17,14,T,2004.0,Strategy,12260
Dream C Club,D3Publisher,,5,,2009.0,Simulation,12261
Pocky & Rocky with Becky,Altron,,9,,2001.0,Shooter,12262
The Tale of Despereaux,Brash Entertainment,Brash Entertainment,4,E,2008.0,Platform,12263
Jam Sessions 2,Ubisoft,Plato,4,E10+,2009.0,Misc,12264
Full Spectrum Warrior: Ten Hammers,THQ,Pandemic Studios,7,M,2006.0,Strategy,12265
Streets of Rage 3,Sega,,21,,1993.0,Action,12266
Just Dance: Disney Party 2,Ubisoft,Ubisoft,5,E,2015.0,Action,12267
Natural Doctrine,Nippon Ichi Software,Kadokawa,23,M,2014.0,Role-Playing,12268
Hasbro Family Game Night Fun Pack,Electronic Arts,Electronic Arts,5,E,2011.0,Misc,12269
Pro Yaky? Spirits 4,Konami Digital Entertainment,,6,,2007.0,Sports,12270
Prince of Persia: The Fallen King,Ubisoft,Ubisoft,4,E,2008.0,Action,12271
My Horse & Me: Riding for Gold,Atari,,4,,2008.0,Sports,12272
Speed Racer,Tomy Corporation,,13,,1996.0,Racing,12273
NHL Hitz Pro,Midway Games,Next Level Games,14,E,2003.0,Sports,12274
Cardfight!! Vanguard: Lock On Victory!!,FuRyu,,11,,2014.0,Misc,12275
Broken Sword 5: The Serpent's Curse,Revolution Software,Revolution Software,10,T,2015.0,Adventure,12276
Alan Wake,Nordic Games,Remedy Entertainment,15,T,2012.0,Action,12277
Atelier Meruru: Alchemist of Arland 3,Gust,,23,,2013.0,Role-Playing,12278
Hot Wheels: Burnin' Rubber,THQ,Altron,9,E,2001.0,Racing,12279
Lost in Blue 2,Konami Digital Entertainment,Matrix Software,4,E10+,2007.0,Adventure,12280
Ojyousama Express,Media Works,,13,,1998.0,Strategy,12281
Risen 3: Titan Lords,Deep Silver,Piranha Bytes,5,M,2014.0,Role-Playing,12282
Steambot Chronicles: Battle Tournament,Irem Software Engineering,Irem,17,E10+,2008.0,Fighting,12283
Wings of War,Take-Two Interactive,Silver Wish Games,14,T,2004.0,Simulation,12284
187: Ride or Die,Ubisoft,Ubisoft Paris,14,M,2005.0,Racing,12285
RPG Maker 3,Enterbrain,Runtime,7,E10+,2004.0,Role-Playing,12286
Zatch Bell! Mamodo Battles,Namco Bandai Games,,20,,2005.0,Fighting,12287
Genkai Tokki Monster Monpiece,Idea Factory,,23,,2013.0,Strategy,12288
Desert Strike Advance,Electronic Arts,BudCat,9,E,2002.0,Simulation,12289
Kabuki Warriors,Genki,Light Weight,14,M,2001.0,Action,12290
Discworld,Psygnosis,,13,,1994.0,Adventure,12291
Motion Explosion!,505 Games,,5,,2011.0,Misc,12292
World Poker Tour,Take-Two Interactive,2K Sports,14,T,2005.0,Misc,12293
Age of Empires III: The Asian Dynasties,Microsoft Game Studios,Big Huge Games,15,T,2007.0,Strategy,12294
Elite Forces: Unit 77,Deep Silver,Gammick Entertainment,4,T,2009.0,Strategy,12295
IL-2 Sturmovik: Birds of Prey,505 Games,DiP Interactive,4,E10+,2009.0,Simulation,12296
Moshi Monsters: Katsuma Unleashed,Activision,Black Lantern Studios,11,E,2013.0,Action,12297
Pirates: The Legend of Black Kat,Electronic Arts,Westwood Studios,14,T,2002.0,Adventure,12298
July,Fortyfive,,22,,1998.0,Adventure,12299
Crime Lab: Body of Evidence,City Interactive,City Interactive,4,T,2010.0,Adventure,12300
Disney's Chicken Little: Ace In Action,Disney Interactive Studios,DC Studios,4,E,2006.0,Shooter,12301
ESPN Winter X-Games: Snowboarding 2002,Konami Digital Entertainment,,9,,2000.0,Sports,12302
Bleach: Versus Crusade,Sega,,1,,2008.0,Fighting,12303
Kanon,NEC Interchannel,,22,,2000.0,Adventure,12304
NanoBreaker,Konami Digital Entertainment,KCET,7,M,2005.0,Action,12305
You Don't Know Jack,THQ,Jellyvision,4,T,2011.0,Misc,12306
Bionicle,Electronic Arts,Argonaut Games,14,E,2003.0,Action,12307
GRID 2,Codemasters,Codemasters,15,E,2013.0,Racing,12308
Cabela's Trophy Bucks,Activision Value,FUN Labs,1,T,2008.0,Sports,12309
Cosmos Chaos!,Mentor Interactive,,4,,2010.0,Misc,12310
Guitar Freaks 3rdMIX & DrumMania 2ndMIX,Konami Digital Entertainment,,7,,2000.0,Simulation,12311
Taiko no Tatsujin: Atsumete Tomodachi Daisakusen!,Namco Bandai Games,,19,,2015.0,Misc,12312
Criminal Girls: Invite Only,Nippon Ichi Software,"Image Epoch, Imageepoch",23,M,2013.0,Role-Playing,12313
Miami Vice: The Game,Activision,Rebellion,17,M,2006.0,Shooter,12314
Samurai Warriors Chronicles 3,Tecmo Koei,Omega Force,23,T,2014.0,Action,12315
BMX XXX,Acclaim Entertainment,"Z-Axis, Ltd.",20,M,2002.0,Sports,12316
Disney's Magical Quest 2 Starring Mickey and Minnie,Capcom,Klein Computer Entertainment,9,E,2003.0,Action,12317
Bullet Girls,D3Publisher,,23,,2014.0,Action,12318
One Piece: Unlimited World Red,Namco Bandai Games,Ganbarion,19,T,2014.0,Action,12319
Aggressive Inline,Acclaim Entertainment,"Z-Axis, Ltd.",14,T,2002.0,Sports,12320
Ikki Tousen: Xross Impact,Marvelous Interactive,,17,,2010.0,Action,12321
Smart Boy's Toys Club,505 Games,Starfish,4,E,2008.0,Misc,12322
Insecticide,Gamecock,Creat Studios,4,E10+,2008.0,Action,12323
Super Mahjong 2: Honkaku 4Jin Uchi,Imax,,8,,1993.0,Misc,12324
XGRA: Extreme G Racing Association,Acclaim Entertainment,Acclaim Studios Cheltenham,7,T,2003.0,Racing,12325
Mitsukete! Keroro Gunsou: Machigai Sagashi Daisakusen de Arimasu!,Namco Bandai Games,,4,,2007.0,Action,12326
Family Trainer: Treasure Adventure,Namco Bandai Games,Namco Bandai Games,1,,2010.0,Sports,12327
Pop'n Music Portable 2,Konami Digital Entertainment,,17,,2011.0,Misc,12328
Kamen Rider: Dragon Knight,D3Publisher,Eighting,1,T,2009.0,Fighting,12329
Darksiders II,Nordic Games,,18,,2015.0,Action,12330
Ys vs. Sora no Kiseki: Alternative Saga,Falcom Corporation,,17,,2010.0,Fighting,12331
Naruto: Ultimate Ninja Heroes (JP sales),Namco Bandai Games,,17,,2006.0,Fighting,12332
Akagawa Jirou Mystery: Yasoukyoku - Hon ni Manekareta Satsujin,Marvelous Interactive,,4,,2008.0,Adventure,12333
Ray Tracers,Sony Computer Entertainment,,13,,1997.0,Racing,12334
Mario vs. Donkey Kong: Tipping Stars,Nintendo,"Nintendo, Nintendo Software Technology",11,E,2015.0,Puzzle,12335
Tournament of Legends,Sega,High Voltage Software,1,T,2010.0,Fighting,12336
Frogger: Helmet Chaos,Konami Digital Entertainment,Konami Computer Entertainment Hawaii,4,E,2005.0,Platform,12337
Escape from Bug Island,Eidos Interactive,Spike,1,M,2006.0,Action,12338
Nicola Kanshuu: Model * Oshare Audition,Alchemist,,4,,2010.0,Misc,12339
Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 14: CR Shinseiki Evangelion: Saigo no Mono,D3Publisher,,7,,2009.0,Misc,12340
Cold Stone Creamery: Scoop It Up,Zoo Games,Zoo Games,1,E,2009.0,Misc,12341
My Pet Shop,Square Enix,Taito Corporation,4,E,2008.0,Simulation,12342
James Bond 007: Blood Stone,Activision,n-Space,4,T,2010.0,Shooter,12343
Kururin Paradise,Unknown,,9,,2002.0,Puzzle,12344
Gradius Collection,Konami Digital Entertainment,M2,17,E,2006.0,Shooter,12345
Kiniro no Corda 2,Tecmo Koei,,7,,2007.0,Role-Playing,12346
Dynasty Warriors Vs,Ackkstudios,Koei,11,,2012.0,Action,12347
Fist of the North Star: Ken's Rage 2,Tecmo Koei,Koei,5,M,2012.0,Fighting,12348
Gallop Racer 2004,Zoo Digital Publishing,Tecmo,7,E,2004.0,Sports,12349
Sunrise Eiyuutan R,Sunrise Interactive,,7,,2000.0,Role-Playing,12350
Rayman: Hoodlum's Revenge,Ubisoft,Backbone Entertainment,9,E,2005.0,Platform,12351
Mobile Suit Gundam Seed: Never Ending Tomorrow,Namco Bandai Games,Bec,7,T,2004.0,Shooter,12352
F1 2001,Electronic Arts,EA Sports,14,E,2001.0,Racing,12353
Utawarerumono: Futari no Hakuoro,Aqua Plus,,23,,2016.0,Misc,12354
Fishing Master (jp sales),Konami Digital Entertainment,,1,,2007.0,Sports,12355
OK! Puzzle Stars,Ubisoft,,4,,2010.0,Puzzle,12356
Zill O'll Infinite Plus,Tecmo Koei,,17,,2009.0,Role-Playing,12357
Tonka Rescue Patrol,TDK Mediactive,,20,,2003.0,Action,12358
GunGriffon II,ESP,,24,,1998.0,Simulation,12359
Crimson Gem Saga,Sega,"IronNos Co.,Ltd.",17,T,2008.0,Role-Playing,12360
Monster Tale,Majesco Entertainment,DreamRift,4,E,2011.0,Platform,12361
Legend of the Dragon,Game Factory,Neko Entertainment,1,T,2007.0,Fighting,12362
Cel Damage,Electronic Arts,Pseudo Interactive,20,T,2002.0,Racing,12363
Backyard Hockey,Atari,Mistic Software,4,E,2007.0,Sports,12364
Famicom Mini: Balloon Fight,Nintendo,,9,,2004.0,Action,12365
Steins;Gate: Senkei Kousoku no Phonogram,5pb,,6,,2013.0,Adventure,12366
Seaman 2: Peking Genjin Ikusei Kit,Sega,,7,,2007.0,Simulation,12367
Chou Gekijouban Keroro Gunsou 3: Tenkuu Daibouken de Arimasu!,Namco Bandai Games,,4,,2008.0,Action,12368
Sprung - A Game Where Everyone Scores,Ubisoft,,4,,2004.0,Adventure,12369
Mirror's Edge Catalyst,Electronic Arts,EA DICE,15,T,2016.0,Platform,12370
The Pinball of the Dead,Sega,Sega,9,T,2002.0,Misc,12371
Growlanser IV: Over Reloaded,Atlus,,17,,2011.0,Role-Playing,12372
Arc the Lad: End of Darkness,Sony Computer Entertainment,Cattle Call,7,T,2004.0,Role-Playing,12373
The King of Route 66,Sega,Sega,7,T,2003.0,Racing,12374
Tom Clancy's Splinter Cell: Pandora Tomorrow,Ubisoft,Ubisoft,9,T,2004.0,Action,12375
Western Riding Academy,Destineer,Snapdragon,4,E,2010.0,Simulation,12376
Bubble Bobble also featuring Rainbow Islands,Acclaim Entertainment,,13,,1995.0,Puzzle,12377
Intellivision Lives!,Crave Entertainment,,20,,2004.0,Misc,12378
Tokobot,Take-Two Interactive,Tecmo,17,E,2005.0,Platform,12379
Monster Madness: Grave Danger,SouthPeak Games,Psyonix,6,T,2008.0,Shooter,12380
Panzer Tactics,10TACLE Studios,,4,,2007.0,Strategy,12381
Pro Yaky? Spirits 2013,Konami Digital Entertainment,,23,,2013.0,Sports,12382
Robotica,Sega,,24,,1994.0,Shooter,12383
Super Robot Wars OG: The Moon Dwellers,Namco Bandai Games,,6,,2016.0,Misc,12384
Deathrow: Underground Team Combat,Ubisoft,,14,,2002.0,Sports,12385
The Amazing Spider-Man 2 (2014),Activision,,11,,2014.0,Action,12386
Paws & Claws: Marine Rescue,THQ,,4,,2011.0,Simulation,12387
Land of the Dead: Road to Fiddler's Green,Groove Games,Brainbox Games,14,M,2005.0,Shooter,12388
Odin Sphere: Leifthrasir,Nippon Ichi Software,Vanillaware,6,T,2016.0,Role-Playing,12389
R-Types,Virgin Interactive,,13,,1998.0,Shooter,12390
Star Fighter,Telstar,,13,,1995.0,Shooter,12391
Game Center CX: 3-Choume no Arino,Namco Bandai Games,,11,,2014.0,Action,12392
Assetto Corsa,505 Games,Kunos Simulazioni,10,E,2016.0,Racing,12393
NHL 2K9,Take-Two Interactive,Visual Concepts,1,E10+,2008.0,Sports,12394
Kuukan * Zukei: Hirameki Training - KuuTore,Benesse,,4,,2008.0,Misc,12395
Osu! Tatakae! Ouendan,Nintendo,,4,,2005.0,Misc,12396
Dissidia: Final Fantasy Universal Tuning,Square Enix,,17,,2009.0,Fighting,12397
Fast Food Panic,Nobilis,MBA International,1,E,2009.0,Simulation,12398
"Warhammer 40,000: Squad Command",THQ,THQ,4,T,2007.0,Strategy,12399
Johnny Test,505 Games,"505 Games, Sarbakan Inc.",4,E,2011.0,Platform,12400
One Piece: Burning Blood,Namco Bandai Games,Spike Chunsoft,18,T,2016.0,Fighting,12401
TrackMania Turbo,Ubisoft,Nadeo,18,E,2016.0,Action,12402
Pro Evolution Soccer 2015,Konami Digital Entertainment,Konami,15,,2014.0,Sports,12403
Jewels of the Ages,City Interactive,City Interactive,4,E,2011.0,Puzzle,12404
Meitantei Conan: Aoki Houseki no Rinbukyoku,Namco Bandai Games,,4,,2011.0,Adventure,12405
The Legend of Heroes: Trails in the Sky Second Chapter,Falcom Corporation,,17,,2007.0,Role-Playing,12406
Zero Escape: Zero Time Dilemma,Aksys Games,"Spike Chunsoft, Chime",23,M,2016.0,Adventure,12407
Bionicle Heroes,Eidos Interactive,Amaze Entertainment,4,T,2006.0,Shooter,12408
Mystic Heroes,Tecmo Koei,Koei,7,T,2002.0,Action,12409
Tron 2.0: Killer App,Disney Interactive Studios,Digital Eclipse,9,E,2004.0,Action,12410
Jurassic Park III: Park Builder,Konami Digital Entertainment,Konami,9,E,2001.0,Simulation,12411
Unchained Blades ,FuRyu,FuRyu,17,T,2011.0,Role-Playing,12412
NHL Legacy,Electronic Arts,,5,,2015.0,Action,12413
Rurouni Kenshin: Meiji Kenkaku Romantan Saisen,Namco Bandai Games,,17,,2011.0,Fighting,12414
Santa Claus Is Comin' to Town!,Crave Entertainment,,4,,2011.0,Puzzle,12415
Disney Infinity 2.0: Marvel Super Heroes,Disney Interactive Studios,,23,,2015.0,Action,12416
Octomania,Midas Interactive Entertainment,Compile Heart,1,E,2007.0,Puzzle,12417
Godzilla (2014),Namco Bandai Games,,6,,2014.0,Action,12418
Code Geass: Hangyaku no Lelouch - Lost Colors,Namco Bandai Games,,7,,2008.0,Adventure,12419
Showtime Championship Boxing,Zoo Digital Publishing,Nikitova Games,1,E10+,2007.0,Fighting,12420
LEGO Bionicle,LEGO Media,Saffire,9,E,2001.0,Platform,12421
Ansatsu Kyoushitsu: Assassin Ikusei Keikaku!!,Namco Bandai Games,,11,,2016.0,Action,12422
Power Shovel,JVC,,13,,2000.0,Action,12423
Bomberman Land,Hudson Entertainment,Racjin,17,E,2007.0,Misc,12424
A llI S.V.: A Ressha de Gyoukou 3 Super Version,Pack-In-Video,,8,,1995.0,Simulation,12425
My Pet Chimp,505 Games,505 Games,4,E,2010.0,Simulation,12426
Generator Rex: Agent of Providence,Activision,Virtuos,5,E10+,2011.0,Action,12427
Chrysler Classic Racing,Zoo Games,Extra Mile Studios,1,E,2008.0,Racing,12428
Spy Games: Elevator Mission,Tommo,Tommo,1,T,2007.0,Shooter,12429
The Book of Unwritten Tales: The Critter Chronicles,Crimson Cow,,15,,2011.0,Action,12430
Steins;Gate,PQube,Nitro+,6,M,2012.0,Adventure,12431
Nights of Azure,Tecmo Koei,Gust,10,T,2015.0,Action,12432
Strike Force Bowling,Crave Entertainment,Crave,20,E,2005.0,Sports,12433
Age of Empires Online,Microsoft Game Studios,Gas Powered Games,15,E10+,2011.0,Strategy,12434
Earth Defense Force 2017 Portable,D3Publisher,Sandlot,23,T,2012.0,Action,12435
Atelier Iris 2: The Azoth Of Destiny,Tecmo Koei,Gust,7,E10+,2005.0,Role-Playing,12436
Spy Fox in Dry Cereal,Majesco Entertainment,"Humongous Entertainment, Mistic Software",1,E,2008.0,Adventure,12437
There,Infogrames,,13,,2002.0,Simulation,12438
Tokimeki no Houkago,Konami Digital Entertainment,,13,,1998.0,Misc,12439
Championship Surfer,Mattel Interactive,Krome Studios,13,E,2000.0,Sports,12440
Zumba Fitness Core,505 Games,Zoe Mode,1,E10+,2012.0,Misc,12441
Lego Batman 3: Beyond Gotham,Warner Bros. Interactive Entertainment,TT Games,15,E10+,2014.0,Action,12442
Di-Gata Defenders,Game Factory,Mystic Software,4,E,2008.0,Role-Playing,12443
Monster Garage,Activision Value,Activision Value,14,T,2004.0,Strategy,12444
ZhuZhu Pets: Quest for Zhu,Activision,,4,,2011.0,Misc,12445
Akai Katana Shin,Cave,,5,,2011.0,Shooter,12446
A-Train: City Simulator,ArtDink,Artdink,11,E10+,2014.0,Simulation,12447
Tecmo Classic Arcade,Microsoft Game Studios,Tecmo,14,E,2005.0,Misc,12448
2 Games in 1: Sonic Pinball Party & Columns Crown,Sega,,9,,2005.0,Misc,12449
Mad Maestro!,Eidos Interactive,,7,,2001.0,Misc,12450
Densha De Go! 3 Tsuukinhen,Taito,,7,,2001.0,Simulation,12451
Biker Mice From Mars,Game Factory,Creat Studios,7,E10+,2006.0,Racing,12452
From The Abyss,Nobilis,Sonic Powered,4,E,2008.0,Role-Playing,12453
Jewel Quest IV: Heritage,iWin,Engine Software,4,E,2011.0,Puzzle,12454
Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Banchou Portable,Daito,,17,,2006.0,Misc,12455
Sudoku Ball Detective,Playlogic Game Factory,Whitebear,4,E10+,2009.0,Puzzle,12456
The LEGO Movie Videogame,Warner Bros. Interactive Entertainment,TT Games,15,E10+,2014.0,Action,12457
DuckTales: Remastered,Capcom,WayForward,19,E,2013.0,Action,12458
Giants: Citizen Kabuto,Interplay,Digital Mayhem,7,T,2001.0,Shooter,12459
Steins;Gate,5pb,,5,,2009.0,Adventure,12460
Crayon Shin-chan: Arashi o Yobu Kasukabe Eiga Stars!,Namco Bandai Games,,11,,2014.0,Adventure,12461
Star Wars Knights of the Old Republic II: The Sith Lords,LucasArts,,15,,2005.0,Role-Playing,12462
MX vs. ATV Supercross,Nordic Games,Nordic Games Publishing,5,E,2014.0,Racing,12463
Grand Kingdom,Nippon Ichi Software,Spike Chunsoft,23,T,2015.0,Role-Playing,12464
Risen 3: Titan Lords,Deep Silver,,10,,2015.0,Role-Playing,12465
Guilty Gear XX Accent Core Plus,PQube,Arc System Works,7,T,2008.0,Fighting,12466
LEGO Batman: The Videogame,Warner Bros. Interactive Entertainment,Traveller's Tales,15,E10+,2008.0,Action,12467
Alone in the Dark,Atari,Hydravision,7,M,2008.0,Adventure,12468
Muppets Party Cruise,TDK Mediactive,Mass Media,7,E,2003.0,Misc,12469
Higurashi Daybreak Portable,Alchemist,,17,,2008.0,Adventure,12470
Shonen Jump's One Piece: Grand Battle,Namco Bandai Games,,20,,2005.0,Fighting,12471
Transformer: Rise of the Dark Spark,Activision,,19,,2014.0,Action,12472
Barbie Horse Adventures: Wild Horse Rescue,Vivendi Games,,14,,2003.0,Sports,12473
Blast Lacrosse,Acclaim Entertainment,,13,,2001.0,Sports,12474
Kikou Heidan J-Phoenix,Takara,,7,,2001.0,Action,12475
Backyard NFL Football '10,Atari,,7,,2009.0,Sports,12476
DreamWorks Super Star Kartz,Activision,Activision,5,E,2011.0,Racing,12477
Earth Defense Force 4.1: The Shadow of New Despair,Xseed Games,Sandlot,10,M,2015.0,Shooter,12478
Legend of Kay,JoWood Productions,Firehazard Studio,4,E,2010.0,Action,12479
Shonen Jump's Shaman King: Legacy of the Spirits - Soaring Hawk/Sprinting Wolf,Konami Digital Entertainment,,9,,2005.0,Action,12480
Bubble Bobble: Old & New,Empire Interactive,,9,,2002.0,Puzzle,12481
Speed,Unknown,Zoo Games,1,E,2010.0,Racing,12482
Naruto Shippuden: Gekito Ninja Taisen! Special,Takara Tomy,,1,,2010.0,Fighting,12483
Jissen Pachislot Secrets! Fist of the North Star F - Seikimatsu Kyuuseishu Densetsu,Sega,,6,,2012.0,Action,12484
Kekkon: Marriage,Shogakukan,,24,,1995.0,Adventure,12485
KimiKiss,Enterbrain,,7,,2006.0,Adventure,12486
Nicola Kanshuu: Model * Oshare Audition 2,Alchemist,,11,,2011.0,Action,12487
Cold Fear,Ubisoft,Darkworks,14,M,2005.0,Action,12488
Imagine: Gymnast,Ubisoft,Ubisoft,4,E,2008.0,Simulation,12489
Hisshou Pachinko*Pachi-Slot Kouryaku Series Portable Vol. 1: Shinseiki Evangelion - Tamashii no Kiseki,D3Publisher,,17,,2010.0,Misc,12490
Challenge Me: Brain Puzzles,Oxygen Interactive,Oxygen Interactive,4,E,2009.0,Puzzle,12491
Shining Force Feather,Sega,,4,,2009.0,Strategy,12492
The Technomancer,Focus Home Interactive,Spiders,10,M,2016.0,Role-Playing,12493
Kurupoto Cool Cool Stars,Starfish,Starfish SD,4,E,2007.0,Action,12494
Attack on Titan (KOEI),Tecmo Koei,,6,,2016.0,Action,12495
Cocoto Kart Racer,Conspiracy Entertainment,Neko Entertainment,1,E,2008.0,Racing,12496
Mobile Suit Gundam 00: Gundam Meisters,Namco Bandai Games,,7,,2008.0,Action,12497
